station,date,latitude,longitude,elevation,name,actual_mean,temp_attributes,dewp,dewp_attributes,slp,slp_attributes,stp,stp_attributes,visib,visib_attributes,wdsp,wdsp_attributes,mxspd,gust,actual_high,max_attributes,actual_low,min_attributes,prcp,prcp_attributes,sndp,fog,rain,snow,hail,thunder,tornado,year,year_2,month,day,day_of_year,precip,actual_precip_ytd
72565003017,2014-02-11,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",30.3,24,19.2,24,1018.6,24,832.2,24,7.7,24,9.3,24,20,26,44.1,NA,12.9,NA,0.01,G,1.2,NA,NA,NA,NA,NA,NA,2014,2014,Feb,11,2000-02-11,0.01,1.15
72565003017,2014-02-12,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",33.7,24,18.4,24,1015.8,24,831.6,24,10,24,10.7,24,19,999.9,50,NA,19.9,NA,0,G,1.2,NA,NA,NA,NA,NA,NA,2014,2014,Feb,12,2000-02-12,0,1.15
72565003017,2014-02-13,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",45,24,25.4,24,1008.9,24,827.3,24,10,24,10,24,25.1,35,59,NA,19.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,13,2000-02-13,0,1.15
72565003017,2014-02-14,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",40.4,24,25.5,24,1011.1,24,829.5,24,9.7,24,12.1,24,20,26,59,NA,28,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,14,2000-02-14,0,1.15
72565003017,2014-02-15,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",41.5,24,28.5,24,1011,22,828.8,24,10,24,11.7,24,22.9,35,54,NA,28,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,15,2000-02-15,0,1.15
72565003017,2014-02-16,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",41.7,24,26.3,24,1010.8,24,828.3,24,10,24,7.1,24,15,21,68,NA,27,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,16,2000-02-16,0,1.15
72565003017,2014-02-17,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",45.5,24,12.5,24,1012,24,830.9,24,10,24,13.8,24,33,42.9,68,NA,27,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,17,2000-02-17,0,1.15
72565003017,2014-02-18,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",49.1,24,9,24,1007.2,24,827.1,24,10,24,12.4,24,26,35.9,61,NA,28,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,18,2000-02-18,0,1.15
72565003017,2014-02-19,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",43.6,24,21.5,24,1005.6,24,825.3,24,10,24,11.7,24,21,27,60.1,NA,33.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,19,2000-02-19,0,1.15
72565003017,2014-02-20,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",32.4,24,14.3,24,1008.8,21,825.2,24,9.3,24,14.1,24,28.9,39,60.1,NA,21.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,20,2000-02-20,0,1.15
72565003017,2014-02-21,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",36.4,24,4.9,24,1011,24,827.4,24,10,24,16.9,24,29.9,44.1,50,NA,21.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,21,2000-02-21,0,1.15
72565003017,2014-02-22,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",36.8,24,15.2,24,1009.2,24,826.7,24,10,24,10.1,24,22.9,28,52,NA,19.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,22,2000-02-22,0,1.15
72565003017,2014-02-23,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",30.6,24,24.9,24,1014.7,15,830.4,24,4.8,24,5.8,24,15,999.9,52,NA,19.9,NA,0.03,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,23,2000-02-23,0.03,1.18
72565003017,2014-02-24,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",39.1,24,21.5,24,1012.6,14,829.3,24,6.1,24,9.9,24,31.1,40,64,NA,21,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,24,2000-02-24,0,1.18
72565003017,2014-02-25,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",19.1,24,13.4,24,1021.5,16,834.3,24,8.4,24,10,24,27,999.9,28.9,*,14,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,25,2000-02-25,0,1.18
72565003017,2014-02-26,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",18.4,24,8.9,24,1022.6,21,834.5,24,7.8,24,7,24,12,999.9,46.9,NA,1,NA,0.03,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,26,2000-02-26,0.03,1.21
72565003017,2014-02-27,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",39.2,24,19.5,24,1008.7,24,825.6,24,9.5,24,8.6,24,17.1,24.1,60.1,*,25,*,0,G,1.2,NA,NA,NA,NA,NA,NA,2014,2014,Feb,27,2000-02-27,0,1.21
72565003017,2014-02-28,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",43.2,24,25.1,24,1000.5,24,820.9,24,10,24,10.3,24,21,27,61,NA,24.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Feb,28,2000-02-28,0,1.21
72565003017,2014-03-01,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",21.5,24,18.1,24,1010.7,17,826.7,24,4.4,24,10.2,24,20,999.9,37,*,10,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,1,2000-03-01,0,1.21
72565003017,2014-03-02,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",9.3,24,5.6,24,1022.2,10,832.2,24,4.7,24,7.3,24,12,999.9,28,NA,3.9,NA,0.03,G,1.2,NA,NA,NA,NA,NA,NA,2014,2014,Mar,2,2000-03-02,0.03,1.24
72565003017,2014-03-03,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",34.9,24,18.6,24,1018.7,24,831.9,24,9.9,24,8.1,24,13,21,59,*,18,*,0.01,G,1.2,NA,NA,NA,NA,NA,NA,2014,2014,Mar,3,2000-03-03,0.01,1.25
72565003017,2014-03-04,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",46.7,24,15.8,24,1009.6,24,828.9,24,10,24,8,24,15,999.9,61,*,36,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,4,2000-03-04,0,1.25
72565003017,2014-03-05,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",37.6,24,28.1,24,1017,18,833.4,24,7.4,24,8.3,24,18.1,22,61,NA,27,NA,0.25,G,2,NA,NA,NA,NA,NA,NA,2014,2014,Mar,5,2000-03-05,0.25,1.5
72565003017,2014-03-06,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",46.1,24,23,24,1012.8,24,830.7,24,10,24,10.7,24,17.1,999.9,62.1,NA,27,NA,0.03,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,6,2000-03-06,0.03,1.53
72565003017,2014-03-07,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",42.1,24,27.2,24,1007.6,20,827.7,24,7.9,24,7.1,24,12,999.9,62.1,NA,33.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,7,2000-03-07,0,1.53
72565003017,2014-03-08,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",36.2,24,29.4,24,1023.8,18,837.7,24,5.1,24,5.9,24,12,999.9,51.1,NA,28,NA,0.32,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,8,2000-03-08,0.32,1.85
72565003017,2014-03-09,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",47.6,24,18.7,24,1020,24,836.8,24,10,24,13.4,24,19,999.9,73,NA,28,NA,0,G,1.2,NA,NA,NA,NA,NA,NA,2014,2014,Mar,9,2000-03-09,0,1.85
72565003017,2014-03-10,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",55.4,24,12.8,24,1010.3,24,831,24,10,24,7,24,12,999.9,73,NA,35.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,10,2000-03-10,0,1.85
72565003017,2014-03-11,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",43.2,24,24.6,24,1004,20,826,24,8.2,24,11.5,24,28,35,69.1,*,30.2,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,11,2000-03-11,0,1.85
72565003017,2014-03-12,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",30.4,24,13.8,24,1027,24,839.9,24,10,24,9,24,22.9,999.9,53.1,NA,19.9,NA,0.01,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,12,2000-03-12,0.01,1.86
72565003017,2014-03-13,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",42.2,24,12.3,24,1016.2,24,832.7,24,10,24,10.7,24,31.1,38.1,63,NA,19.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,13,2000-03-13,0,1.86
72565003017,2014-03-14,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",46.3,24,16.6,24,1011.6,24,830.5,24,10,24,9.3,24,31.1,999.9,63,NA,28.2,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,14,2000-03-14,0,1.86
72565003017,2014-03-15,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",44.1,24,18.5,24,1011.6,24,830.3,24,10,24,12.9,24,28.9,35.9,63,NA,28.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,15,2000-03-15,0,1.86
72565003017,2014-03-16,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",38.4,24,19.6,24,1023.2,24,838.3,24,10,24,6.9,24,28.9,999.9,62.1,NA,24.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,16,2000-03-16,0,1.86
72565003017,2014-03-17,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",52.6,24,12.6,24,1003.4,24,824.3,24,10,24,11.4,24,28.9,36.9,72,NA,24.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,17,2000-03-17,0,1.86
72565003017,2014-03-18,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",36.9,24,18.3,24,998.8,19,820.8,24,7.3,24,19,24,35,48,61,*,28,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,18,2000-03-18,0,1.86
72565003017,2014-03-19,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",34.3,24,12.8,24,1018.7,24,833.4,24,10,24,7.4,24,18.1,999.9,55.9,NA,17.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,19,2000-03-19,0,1.86
72565003017,2014-03-20,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",46.3,24,5.5,24,1011.9,24,830.4,24,10,24,8,24,21,27,66,NA,17.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,20,2000-03-20,0,1.86
72565003017,2014-03-21,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",41.4,24,11.3,24,1012.5,24,831,24,10,24,9.5,24,21,31.1,66,NA,21.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,21,2000-03-21,0,1.86
72565003017,2014-03-22,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",32.1,24,20.2,24,1018.7,20,833.9,24,8.5,24,10,24,15.9,999.9,50,NA,19,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,22,2000-03-22,0,1.86
72565003017,2014-03-23,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",32.4,24,18.2,24,1021.8,20,836.4,24,8.6,24,9,24,20,26,60.1,NA,17.1,NA,0.06,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,23,2000-03-23,0.06,1.92
72565003017,2014-03-24,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",35.7,24,16.7,24,1019.9,24,835.7,24,10,24,9.5,24,22.9,28,60.1,NA,17.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,24,2000-03-24,0,1.92
72565003017,2014-03-25,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",35.6,24,19.2,24,1020.8,24,835.9,24,10,24,6,24,17.1,999.9,64,NA,16,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,25,2000-03-25,0,1.92
72565003017,2014-03-26,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",50.5,24,18.3,24,1000.4,24,821.3,24,10,24,11.2,24,19,26,66,*,37,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,26,2000-03-26,0,1.92
72565003017,2014-03-27,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",46.6,24,25.9,24,995.9,23,817.9,24,9.8,24,8.7,24,29.9,40,66.9,NA,36,NA,0.07,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,27,2000-03-27,0.07,1.99
72565003017,2014-03-28,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",42.6,24,20.7,24,1011,23,829.1,24,9.6,24,13.5,24,25.1,32.1,57.9,NA,28.9,NA,0.08,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,28,2000-03-28,0.08,2.07
72565003017,2014-03-29,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",44.8,24,12.3,24,1017.3,24,834.5,24,10,24,11.1,24,18.1,19,66.9,NA,28,NA,0,I,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,29,2000-03-29,0,2.07
72565003017,2014-03-30,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",56.5,24,14.6,24,1004.9,24,826.4,24,10,24,12.8,24,31.1,46,69.1,*,45,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,30,2000-03-30,0,2.07
72565003017,2014-03-31,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",50.7,24,15.4,24,1001,24,822.6,24,9.6,24,17.3,24,28.9,44.1,71.1,NA,37.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Mar,31,2000-03-31,0,2.07
72565003017,2014-04-01,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",42.3,24,20.3,24,1008.3,24,827.1,24,10,24,11.9,24,21,26,59,NA,30.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,1,2000-04-01,0,2.07
72565003017,2014-04-02,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",40,24,25.6,24,1003.6,24,823.1,24,9.9,24,8.9,24,14,15,59,NA,25,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,2,2000-04-02,0,2.07
72565003017,2014-04-03,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",36.7,24,29.7,24,1009.4,19,826.5,24,5.4,24,12.1,24,20,999.9,54,NA,25,NA,0.41,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,3,2000-04-03,0.41,2.48
72565003017,2014-04-04,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",36.3,24,23.7,24,1017.2,23,832.9,24,9.9,24,9,24,14,19,52,NA,21.9,NA,0.08,G,3.1,NA,NA,NA,NA,NA,NA,2014,2014,Apr,4,2000-04-04,0.08,2.56
72565003017,2014-04-05,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",45,24,24.6,24,1010.2,24,828.7,24,10,24,7.6,24,12,999.9,59,NA,21.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,5,2000-04-05,0,2.56
72565003017,2014-04-06,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",45.1,24,27.6,24,1009.4,24,828.6,24,10,24,7.3,24,17.1,33,59,NA,34,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,6,2000-04-06,0,2.56
72565003017,2014-04-07,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",43.9,24,24.6,24,1015.2,24,833,24,10,24,14.5,24,28,35.9,55.9,NA,34,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,7,2000-04-07,0,2.56
72565003017,2014-04-08,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",49.1,24,22.4,24,1019.6,24,837,24,10,24,7.6,24,20,999.9,69.1,NA,34,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,8,2000-04-08,0,2.56
72565003017,2014-04-09,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",59.2,24,23.2,24,1012.7,24,833.4,24,10,24,10.3,24,17.1,22,75.9,NA,34,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,9,2000-04-09,0,2.56
72565003017,2014-04-10,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",56.6,24,27.2,24,1009.3,24,830.8,24,10,24,8.8,24,17.1,22.9,75.9,NA,37.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,10,2000-04-10,0,2.56
72565003017,2014-04-11,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",57.9,24,29.4,24,1011,24,831.8,24,10,24,7.3,24,13,999.9,77,NA,37.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,11,2000-04-11,0,2.56
72565003017,2014-04-12,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",61.6,24,21.3,24,1002.3,24,825.6,24,10,24,7.5,24,14,999.9,77,NA,41,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,12,2000-04-12,0,2.56
72565003017,2014-04-13,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",40.8,24,29.6,24,1004.6,17,826.8,24,6.1,24,13.5,24,25.1,32.1,64.9,*,23,*,0.03,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,13,2000-04-13,0.03,2.59
72565003017,2014-04-14,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",25.2,24,17.5,24,1026.6,16,838,24,6.2,24,10.8,24,20,27,45,NA,18,NA,0.17,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,14,2000-04-14,0.17,2.7600000000000002
72565003017,2014-04-15,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",42.3,24,19.1,24,1015.5,24,831.6,24,10,24,9.4,24,15.9,999.9,64.9,NA,18,NA,0,G,2,NA,NA,NA,NA,NA,NA,2014,2014,Apr,15,2000-04-15,0,2.7600000000000002
72565003017,2014-04-16,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",49.2,24,19.6,24,1005.2,24,826,24,10,24,11,24,19,28,64.9,NA,29.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,16,2000-04-16,0,2.7600000000000002
72565003017,2014-04-17,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",45,24,25.9,24,1015.8,24,833.5,24,10,24,7.8,24,13,15.9,64,NA,28.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,17,2000-04-17,0,2.7600000000000002
72565003017,2014-04-18,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",58.3,24,28.3,24,1010.5,24,831,24,10,24,11.2,24,19,22.9,79,NA,28.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,18,2000-04-18,0,2.7600000000000002
72565003017,2014-04-19,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",59.9,24,31.8,24,1008.6,24,830.9,24,10,24,9.3,24,19,999.9,79,NA,42.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,19,2000-04-19,0,2.7600000000000002
72565003017,2014-04-20,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",55.5,24,41.7,24,1013.5,24,833.7,24,10,24,7.3,24,14,999.9,73.9,NA,43,NA,0.07,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,20,2000-04-20,0.07,2.83
72565003017,2014-04-21,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",56.6,24,32.9,24,1018,23,837.8,24,10,24,9.3,24,19,26,73.9,NA,43,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,21,2000-04-21,0,2.83
72565003017,2014-04-22,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",61.4,24,31.9,24,1010.8,24,832.1,24,10,24,11,24,22,28.9,80.1,NA,44.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,22,2000-04-22,0,2.83
72565003017,2014-04-23,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",63.3,24,31.4,24,996.8,23,821.5,24,10,24,12.7,24,22.9,28.9,80.1,NA,46.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,23,2000-04-23,0,2.83
72565003017,2014-04-24,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",46.3,24,27.6,24,1010.1,24,829.7,24,9.7,24,9.3,24,28,36.9,73.9,NA,34,NA,0.19,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,24,2000-04-24,0.19,3.02
72565003017,2014-04-25,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",55.2,24,27.3,24,1007.4,24,828.2,24,10,24,11.7,24,24.1,32.1,75.9,NA,34,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,25,2000-04-25,0,3.02
72565003017,2014-04-26,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",63,24,22.1,24,994,24,818.8,24,10,24,14.5,24,22.9,28.9,78.1,NA,36,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,26,2000-04-26,0,3.02
72565003017,2014-04-27,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",50.2,24,31.8,24,989.5,23,813.6,24,9.4,24,16.7,24,25.1,35,78.1,NA,39.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,27,2000-04-27,0,3.02
72565003017,2014-04-28,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",45,24,22.4,24,1001.3,24,821.5,24,10,24,13.5,24,25.1,33,55.9,NA,34,NA,0.29,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,28,2000-04-28,0.29,3.31
72565003017,2014-04-29,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",43.8,24,18.8,24,1014.5,24,832.5,24,10,24,24.6,24,35,51.1,55.9,NA,34,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,29,2000-04-29,0,3.31
72565003017,2014-04-30,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",39.9,24,24.1,24,1023.4,23,839.1,24,9.3,24,20.7,24,34,46,52,NA,28.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,Apr,30,2000-04-30,0,3.31
72565003017,2014-05-01,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",46.3,24,17.5,24,1021.5,24,838.3,24,10,24,16.2,24,26,33,61,NA,28.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,May,1,2000-05-01,0,3.31
72565003017,2014-05-02,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",53.7,24,20.5,24,1015.1,24,834.1,24,10,24,8.9,24,19,21,77,NA,34,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,May,2,2000-05-02,0,3.31
72565003017,2014-05-03,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",64.7,24,25.9,24,1008.7,24,831.2,24,10,24,8.9,24,15,19,80.1,NA,37.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,May,3,2000-05-03,0,3.31
72565003017,2014-05-04,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",68.7,24,21.8,24,1004.9,24,828.9,24,10,24,10.8,24,15.9,22,84.9,NA,48,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,May,4,2000-05-04,0,3.31
72565003017,2014-05-05,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",67.4,24,19,24,1004.2,24,828.3,24,10,24,8.1,24,15,26,84.9,NA,48.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,May,5,2000-05-05,0,3.31
72565003017,2014-05-06,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",64.1,24,27.9,24,998.6,24,823.1,24,10,24,10.7,24,14,22,82.9,NA,48.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,May,6,2000-05-06,0,3.31
72565003017,2014-05-07,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",57.9,24,39.5,24,997.8,22,821.9,24,9.9,24,10.4,24,19,25.1,77,NA,45,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,May,7,2000-05-07,0,3.31
72565003017,2014-05-08,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",44.5,24,37.8,24,1006.1,13,826.5,24,9.2,24,9,24,20,31.1,68,NA,36,NA,0.37,G,999.9,NA,NA,NA,NA,NA,NA,2014,2014,May,8,2000-05-08,0.37,3.68
