"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72565003017","2024-01-25","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  37.8","24","  23.5","24","1013.8","24","830.6","24"," 10.0","24","  5.8","24","  8.9","999.9","  52.0"," ","  24.1"," "," 0.00","G","999.9","000000"
"72565003017","2024-01-26","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  36.6","24","  28.0","24","1019.1","16","834.5","24","  7.8","24","  6.5","24"," 15.9"," 22.0","  51.1"," ","  24.1"," "," 0.04","G","999.9","011000"
"72565003017","2024-01-27","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  36.7","24","  20.5","24","1026.4","24","840.6","24"," 10.0","24","  6.9","24"," 11.1","999.9","  48.9"," ","  26.1"," "," 0.01","G","  1.2","000000"
"72565003017","2024-01-28","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  39.8","24","  17.6","24","1025.8","24","840.4","24"," 10.0","24","  7.8","24"," 11.1","999.9","  60.1"," ","  24.1"," "," 0.00","G","999.9","000000"
"72565003017","2024-01-29","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  43.3","24","  23.8","24","1025.4","24","841.2","24"," 10.0","24","  7.4","24"," 12.0","999.9","  60.1"," ","  27.1"," "," 0.00","G","999.9","000000"
"72565003017","2024-01-30","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  42.2","24","  26.3","24","1023.6","24","839.6","24"," 10.0","24","  6.2","24","  8.9","999.9","  61.0"," ","  28.0"," "," 0.00","G","999.9","000000"
"72565003017","2024-01-31","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  43.5","24","  20.3","24","1018.6","24","835.7","24"," 10.0","24","  6.3","24","  9.9","999.9","  61.0"," ","  26.1"," "," 0.00","G","999.9","000000"
"72565003017","2024-02-01","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  47.4","24","  18.4","24","1010.5","24","829.6","24"," 10.0","24","  5.6","24"," 11.1","999.9","  62.1"," ","  26.1"," "," 0.00","G","999.9","000000"
"72565003017","2024-02-02","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  41.8","24","  21.4","24","1003.4","24","823.2","24"," 10.0","24","  7.7","24"," 19.0"," 27.0","  62.1"," ","  28.0"," "," 0.00","G","999.9","000000"
"72565003017","2024-02-03","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  38.0","24","  33.8","24"," 997.5","17","817.8","24","  5.7","24","  6.7","24"," 19.0","999.9","  57.9"," ","  28.0"," "," 0.04","G","999.9","111000"
"72565003017","2024-02-04","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  31.7","24","  29.2","24","1011.2","18","827.9","24","  4.1","24","  4.5","24","  8.9","999.9","  39.9"," ","  26.1"," "," 0.72","G","999.9","100000"
"72565003017","2024-02-05","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  31.4","24","  22.1","24","1019.9","24","834.0","24"," 10.0","24","  6.2","24"," 12.0","999.9","  45.0"," ","  19.9"," "," 0.00","G","  5.1","000000"
"72565003017","2024-02-06","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  36.5","22","  26.4","22","1014.0","22","831.8","10","  9.6","22","  3.4","22","  7.0","999.9","  46.0","*","  30.0","*"," 0.00","G","  3.1","000000"
